,time,country,commodity,price
21516,1992-01-10,US (Gulf),Sorghum,
21517,1991-12-20,US (Gulf),Sorghum,
21518,1991-12-13,US (Gulf),Sorghum,
21519,1991-12-06,US (Gulf),Sorghum,
21520,1991-11-29,US (Gulf),Sorghum,
21521,1991-11-22,US (Gulf),Sorghum,
21522,1991-11-08,US (Gulf),Sorghum,
21523,1991-11-01,US (Gulf),Sorghum,
21524,1991-10-25,US (Gulf),Sorghum,
21525,1991-10-18,US (Gulf),Sorghum,
21526,1991-10-11,US (Gulf),Sorghum,
21527,1991-10-04,US (Gulf),Sorghum,
21528,1991-09-27,US (Gulf),Sorghum,
21529,1991-09-20,US (Gulf),Sorghum,
21530,1991-09-13,US (Gulf),Sorghum,
21531,1991-09-06,US (Gulf),Sorghum,
21532,1991-08-30,US (Gulf),Sorghum,
21533,1991-08-23,US (Gulf),Sorghum,
21534,1991-08-16,US (Gulf),Sorghum,
21535,1991-08-09,US (Gulf),Sorghum,
21536,1991-07-26,US (Gulf),Sorghum,
21537,1991-07-19,US (Gulf),Sorghum,
21538,1991-07-12,US (Gulf),Sorghum,
21539,1991-07-05,US (Gulf),Sorghum,
21540,1991-06-28,US (Gulf),Sorghum,
21541,1991-06-21,US (Gulf),Sorghum,
21542,1991-06-14,US (Gulf),Sorghum,
21543,1991-06-07,US (Gulf),Sorghum,
21544,1991-05-31,US (Gulf),Sorghum,
21545,1991-05-24,US (Gulf),Sorghum,
21546,1991-05-17,US (Gulf),Sorghum,
21547,1991-05-10,US (Gulf),Sorghum,
21548,1991-04-26,US (Gulf),Sorghum,
21549,1991-04-19,US (Gulf),Sorghum,
21550,1991-04-12,US (Gulf),Sorghum,
21551,1991-04-05,US (Gulf),Sorghum,
21552,1991-03-22,US (Gulf),Sorghum,
21553,1991-03-15,US (Gulf),Sorghum,
21554,1991-03-08,US (Gulf),Sorghum,
21555,1991-03-01,US (Gulf),Sorghum,
21556,1991-02-22,US (Gulf),Sorghum,
21557,1991-02-15,US (Gulf),Sorghum,
21558,1991-02-08,US (Gulf),Sorghum,
21559,1991-01-25,US (Gulf),Sorghum,
21560,1991-01-18,US (Gulf),Sorghum,
21561,1991-01-11,US (Gulf),Sorghum,
21562,1991-01-04,US (Gulf),Sorghum,
21563,1990-12-21,US (Gulf),Sorghum,
21564,1990-12-14,US (Gulf),Sorghum,
21565,1990-12-07,US (Gulf),Sorghum,
21566,1990-11-23,US (Gulf),Sorghum,
21567,1990-11-16,US (Gulf),Sorghum,
21568,1990-11-09,US (Gulf),Sorghum,
21569,1990-11-02,US (Gulf),Sorghum,
21570,1990-10-19,US (Gulf),Sorghum,
21571,1990-10-12,US (Gulf),Sorghum,
21572,1990-10-05,US (Gulf),Sorghum,
21573,1990-09-28,US (Gulf),Sorghum,
21574,1990-09-21,US (Gulf),Sorghum,
21575,1990-09-14,US (Gulf),Sorghum,
21576,1990-09-07,US (Gulf),Sorghum,
21577,1990-08-31,US (Gulf),Sorghum,
21578,1990-08-24,US (Gulf),Sorghum,
21579,1990-08-17,US (Gulf),Sorghum,
21580,1990-08-10,US (Gulf),Sorghum,
21581,1990-08-03,US (Gulf),Sorghum,
21582,1990-07-27,US (Gulf),Sorghum,
21583,1990-07-20,US (Gulf),Sorghum,
21584,1990-07-13,US (Gulf),Sorghum,
21585,1990-06-22,US (Gulf),Sorghum,
21586,1990-06-15,US (Gulf),Sorghum,
21587,1990-06-08,US (Gulf),Sorghum,
21588,1990-06-01,US (Gulf),Sorghum,
21589,1990-05-25,US (Gulf),Sorghum,
21590,1990-05-18,US (Gulf),Sorghum,
21591,1990-05-11,US (Gulf),Sorghum,
21592,1990-05-04,US (Gulf),Sorghum,
21593,1990-04-27,US (Gulf),Sorghum,
21594,1990-04-20,US (Gulf),Sorghum,
21595,1990-04-13,US (Gulf),Sorghum,
21596,1990-04-06,US (Gulf),Sorghum,
21597,1990-03-23,US (Gulf),Sorghum,
21598,1990-03-16,US (Gulf),Sorghum,
21599,1990-03-09,US (Gulf),Sorghum,
21600,1990-03-02,US (Gulf),Sorghum,
21601,1990-02-23,US (Gulf),Sorghum,
21602,1990-02-16,US (Gulf),Sorghum,
21603,1990-02-09,US (Gulf),Sorghum,
21604,1990-02-02,US (Gulf),Sorghum,
21605,1990-01-26,US (Gulf),Sorghum,
21606,1990-01-19,US (Gulf),Sorghum,
21607,1990-01-12,US (Gulf),Sorghum,
21608,1990-01-05,US (Gulf),Sorghum,
21609,1989-12-29,US (Gulf),Sorghum,
21610,1989-12-22,US (Gulf),Sorghum,
21611,1989-12-15,US (Gulf),Sorghum,
21612,1989-12-08,US (Gulf),Sorghum,
21613,1989-12-01,US (Gulf),Sorghum,
21614,1989-11-24,US (Gulf),Sorghum,
21615,1989-11-17,US (Gulf),Sorghum,
21616,1989-11-10,US (Gulf),Sorghum,
21617,1989-11-03,US (Gulf),Sorghum,
21618,1989-10-27,US (Gulf),Sorghum,
21619,1989-10-20,US (Gulf),Sorghum,
21620,1989-10-13,US (Gulf),Sorghum,
21621,1989-10-06,US (Gulf),Sorghum,
21622,1989-09-22,US (Gulf),Sorghum,
21623,1989-09-15,US (Gulf),Sorghum,
21624,1989-09-08,US (Gulf),Sorghum,
21625,1989-09-01,US (Gulf),Sorghum,
21626,1989-08-18,US (Gulf),Sorghum,
21627,1989-08-11,US (Gulf),Sorghum,
21628,1989-08-04,US (Gulf),Sorghum,
21629,1989-07-28,US (Gulf),Sorghum,
21630,1989-07-21,US (Gulf),Sorghum,
21631,1989-07-14,US (Gulf),Sorghum,
21632,1989-07-07,US (Gulf),Sorghum,
21633,1989-06-30,US (Gulf),Sorghum,
21634,1989-06-23,US (Gulf),Sorghum,
21635,1989-06-16,US (Gulf),Sorghum,
21636,1989-06-09,US (Gulf),Sorghum,
21637,1989-06-02,US (Gulf),Sorghum,
21638,1989-05-26,US (Gulf),Sorghum,
21639,1989-05-19,US (Gulf),Sorghum,
21640,1989-05-12,US (Gulf),Sorghum,
21641,1989-05-05,US (Gulf),Sorghum,
21642,1989-04-28,US (Gulf),Sorghum,
21643,1989-04-21,US (Gulf),Sorghum,
21644,1989-04-14,US (Gulf),Sorghum,
21645,1989-04-07,US (Gulf),Sorghum,
21646,1989-03-24,US (Gulf),Sorghum,
21647,1989-03-17,US (Gulf),Sorghum,
21648,1989-03-10,US (Gulf),Sorghum,
21649,1989-03-03,US (Gulf),Sorghum,
21650,1989-02-24,US (Gulf),Sorghum,
21651,1989-02-17,US (Gulf),Sorghum,
21652,1989-02-10,US (Gulf),Sorghum,
21653,1989-02-03,US (Gulf),Sorghum,
21654,1989-01-27,US (Gulf),Sorghum,
21655,1989-01-20,US (Gulf),Sorghum,
21656,1989-01-13,US (Gulf),Sorghum,
21657,1989-01-06,US (Gulf),Sorghum,
21658,2020-07-03,US (Gulf),Wheat,0.22
21659,2020-06-26,US (Gulf),Wheat,0.21
21660,2020-06-19,US (Gulf),Wheat,0.21
21661,2020-06-12,US (Gulf),Wheat,0.22
21662,2020-06-05,US (Gulf),Wheat,0.22
21663,2020-05-29,US (Gulf),Wheat,0.22
21664,2020-05-22,US (Gulf),Wheat,0.22
21665,2020-05-15,US (Gulf),Wheat,0.23
21666,2020-05-08,US (Gulf),Wheat,0.23
21667,2020-05-01,US (Gulf),Wheat,0.23
21668,2020-04-24,US (Gulf),Wheat,0.24
21669,2020-04-17,US (Gulf),Wheat,0.23
21670,2020-04-10,US (Gulf),Wheat,0.23
21671,2020-04-03,US (Gulf),Wheat,0.24
21672,2020-03-27,US (Gulf),Wheat,0.24
21673,2020-03-20,US (Gulf),Wheat,0.21
21674,2020-03-13,US (Gulf),Wheat,0.22
21675,2020-03-06,US (Gulf),Wheat,0.22
21676,2020-02-28,US (Gulf),Wheat,0.23
21677,2020-02-21,US (Gulf),Wheat,0.24
21678,2020-02-14,US (Gulf),Wheat,0.23
21679,2020-02-07,US (Gulf),Wheat,0.23
21680,2020-01-31,US (Gulf),Wheat,0.24
21681,2020-01-24,US (Gulf),Wheat,0.24
21682,2020-01-17,US (Gulf),Wheat,0.24
21683,2020-01-10,US (Gulf),Wheat,0.23
21684,2020-01-03,US (Gulf),Wheat,0.24
21685,2020-01-01,US (Gulf),Wheat,
21686,2019-12-27,US (Gulf),Wheat,0.23
21687,2019-12-25,US (Gulf),Wheat,
21688,2019-12-20,US (Gulf),Wheat,0.23
21689,2019-12-18,US (Gulf),Wheat,
21690,2019-12-13,US (Gulf),Wheat,0.22
21691,2019-12-11,US (Gulf),Wheat,
21692,2019-12-06,US (Gulf),Wheat,0.22
21693,2019-12-04,US (Gulf),Wheat,
21694,2019-11-29,US (Gulf),Wheat,0.22
21695,2019-11-27,US (Gulf),Wheat,
21696,2019-11-22,US (Gulf),Wheat,0.22
21697,2019-11-20,US (Gulf),Wheat,
21698,2019-11-15,US (Gulf),Wheat,0.22
21699,2019-11-13,US (Gulf),Wheat,
21700,2019-11-08,US (Gulf),Wheat,0.22
21701,2019-11-06,US (Gulf),Wheat,
21702,2019-11-01,US (Gulf),Wheat,0.22
21703,2019-10-30,US (Gulf),Wheat,
21704,2019-10-25,US (Gulf),Wheat,0.21
21705,2019-10-23,US (Gulf),Wheat,
21706,2019-10-18,US (Gulf),Wheat,0.22
21707,2019-10-16,US (Gulf),Wheat,
21708,2019-10-11,US (Gulf),Wheat,0.21
21709,2019-10-09,US (Gulf),Wheat,
21710,2019-10-04,US (Gulf),Wheat,0.21
21711,2019-10-02,US (Gulf),Wheat,
21712,2019-09-27,US (Gulf),Wheat,0.21
21713,2019-09-25,US (Gulf),Wheat,
21714,2019-09-20,US (Gulf),Wheat,0.2
21715,2019-09-18,US (Gulf),Wheat,
21716,2019-09-13,US (Gulf),Wheat,0.2
21717,2019-09-11,US (Gulf),Wheat,
21718,2019-09-06,US (Gulf),Wheat,0.19
21719,2019-09-04,US (Gulf),Wheat,
21720,2019-08-30,US (Gulf),Wheat,0.2
21721,2019-08-28,US (Gulf),Wheat,
21722,2019-08-23,US (Gulf),Wheat,0.2
21723,2019-08-21,US (Gulf),Wheat,
21724,2019-08-16,US (Gulf),Wheat,0.2
21725,2019-08-14,US (Gulf),Wheat,
21726,2019-08-09,US (Gulf),Wheat,0.21
21727,2019-08-07,US (Gulf),Wheat,
21728,2019-08-02,US (Gulf),Wheat,0.22
21729,2019-07-31,US (Gulf),Wheat,
21730,2019-07-26,US (Gulf),Wheat,0.21
21731,2019-07-24,US (Gulf),Wheat,
21732,2019-07-19,US (Gulf),Wheat,0.22
21733,2019-07-17,US (Gulf),Wheat,
21734,2019-07-12,US (Gulf),Wheat,0.22
21735,2019-07-10,US (Gulf),Wheat,
21736,2019-07-05,US (Gulf),Wheat,0.22
21737,2019-07-03,US (Gulf),Wheat,
21738,2019-06-28,US (Gulf),Wheat,0.23
21739,2019-06-26,US (Gulf),Wheat,
21740,2019-06-21,US (Gulf),Wheat,0.23
21741,2019-06-19,US (Gulf),Wheat,
21742,2019-06-14,US (Gulf),Wheat,0.23
21743,2019-06-12,US (Gulf),Wheat,
21744,2019-06-07,US (Gulf),Wheat,0.23
21745,2019-06-05,US (Gulf),Wheat,
21746,2019-05-31,US (Gulf),Wheat,0.23
21747,2019-05-29,US (Gulf),Wheat,
21748,2019-05-24,US (Gulf),Wheat,0.22
21749,2019-05-22,US (Gulf),Wheat,
21750,2019-05-17,US (Gulf),Wheat,0.2
21751,2019-05-15,US (Gulf),Wheat,
21752,2019-05-10,US (Gulf),Wheat,0.2
21753,2019-05-08,US (Gulf),Wheat,
21754,2019-05-03,US (Gulf),Wheat,0.2
21755,2019-05-01,US (Gulf),Wheat,
21756,2019-04-26,US (Gulf),Wheat,0.21
21757,2019-04-24,US (Gulf),Wheat,
21758,2019-04-19,US (Gulf),Wheat,0.21
21759,2019-04-17,US (Gulf),Wheat,
21760,2019-04-12,US (Gulf),Wheat,0.22
21761,2019-04-10,US (Gulf),Wheat,
21762,2019-04-05,US (Gulf),Wheat,0.22
21763,2019-04-03,US (Gulf),Wheat,
21764,2019-03-29,US (Gulf),Wheat,0.22
21765,2019-03-27,US (Gulf),Wheat,
21766,2019-03-22,US (Gulf),Wheat,0.22
21767,2019-03-20,US (Gulf),Wheat,
21768,2019-03-15,US (Gulf),Wheat,0.22
21769,2019-03-13,US (Gulf),Wheat,
21770,2019-03-08,US (Gulf),Wheat,0.23
21771,2019-03-06,US (Gulf),Wheat,
21772,2019-03-01,US (Gulf),Wheat,0.22
21773,2019-02-27,US (Gulf),Wheat,
21774,2019-02-22,US (Gulf),Wheat,0.23
21775,2019-02-20,US (Gulf),Wheat,
21776,2019-02-15,US (Gulf),Wheat,0.24
21777,2019-02-13,US (Gulf),Wheat,
21778,2019-02-08,US (Gulf),Wheat,0.25
21779,2019-02-06,US (Gulf),Wheat,
21780,2019-02-01,US (Gulf),Wheat,0.24
21781,2019-01-30,US (Gulf),Wheat,
21782,2019-01-25,US (Gulf),Wheat,0.24
21783,2019-01-23,US (Gulf),Wheat,
21784,2019-01-18,US (Gulf),Wheat,0.24
21785,2019-01-16,US (Gulf),Wheat,
21786,2019-01-11,US (Gulf),Wheat,0.24
21787,2019-01-09,US (Gulf),Wheat,
21788,2019-01-04,US (Gulf),Wheat,0.23
21789,2018-12-28,US (Gulf),Wheat,0.24
21790,2018-12-26,US (Gulf),Wheat,
21791,2018-12-21,US (Gulf),Wheat,0.25
21792,2018-12-19,US (Gulf),Wheat,
21793,2018-12-14,US (Gulf),Wheat,0.24
21794,2018-12-12,US (Gulf),Wheat,
21795,2018-12-07,US (Gulf),Wheat,0.24
21796,2018-12-05,US (Gulf),Wheat,
21797,2018-11-30,US (Gulf),Wheat,0.23
21798,2018-11-28,US (Gulf),Wheat,
21799,2018-11-23,US (Gulf),Wheat,0.23
21800,2018-11-21,US (Gulf),Wheat,
21801,2018-11-16,US (Gulf),Wheat,0.23
21802,2018-11-14,US (Gulf),Wheat,
21803,2018-11-09,US (Gulf),Wheat,0.24
21804,2018-11-07,US (Gulf),Wheat,
21805,2018-11-02,US (Gulf),Wheat,0.24
21806,2018-10-31,US (Gulf),Wheat,
21807,2018-10-26,US (Gulf),Wheat,0.24
21808,2018-10-24,US (Gulf),Wheat,
21809,2018-10-19,US (Gulf),Wheat,0.24
21810,2018-10-17,US (Gulf),Wheat,
21811,2018-10-12,US (Gulf),Wheat,0.24
21812,2018-10-10,US (Gulf),Wheat,
21813,2018-10-05,US (Gulf),Wheat,0.24
21814,2018-10-03,US (Gulf),Wheat,
21815,2018-09-28,US (Gulf),Wheat,0.24
21816,2018-09-26,US (Gulf),Wheat,
21817,2018-09-21,US (Gulf),Wheat,0.24
21818,2018-09-19,US (Gulf),Wheat,
21819,2018-09-14,US (Gulf),Wheat,0.24
21820,2018-09-12,US (Gulf),Wheat,
21821,2018-09-07,US (Gulf),Wheat,0.24
21822,2018-09-05,US (Gulf),Wheat,
21823,2018-08-31,US (Gulf),Wheat,0.24
21824,2018-08-29,US (Gulf),Wheat,
21825,2018-08-24,US (Gulf),Wheat,0.25
21826,2018-08-22,US (Gulf),Wheat,
21827,2018-08-17,US (Gulf),Wheat,0.25
21828,2018-08-15,US (Gulf),Wheat,
21829,2018-08-10,US (Gulf),Wheat,0.26
21830,2018-08-08,US (Gulf),Wheat,
21831,2018-08-03,US (Gulf),Wheat,0.25
21832,2018-08-01,US (Gulf),Wheat,
21833,2018-07-27,US (Gulf),Wheat,0.24
21834,2018-07-25,US (Gulf),Wheat,
21835,2018-07-20,US (Gulf),Wheat,0.23
21836,2018-07-18,US (Gulf),Wheat,
21837,2018-07-13,US (Gulf),Wheat,0.23
21838,2018-07-11,US (Gulf),Wheat,
21839,2018-07-06,US (Gulf),Wheat,0.22
21840,2018-07-04,US (Gulf),Wheat,
21841,2018-06-29,US (Gulf),Wheat,0.23
21842,2018-06-27,US (Gulf),Wheat,
21843,2018-06-22,US (Gulf),Wheat,0.23
21844,2018-06-20,US (Gulf),Wheat,
21845,2018-06-15,US (Gulf),Wheat,0.26
21846,2018-06-13,US (Gulf),Wheat,
21847,2018-06-08,US (Gulf),Wheat,0.25
21848,2018-06-06,US (Gulf),Wheat,
21849,2018-06-01,US (Gulf),Wheat,0.26
21850,2018-05-30,US (Gulf),Wheat,
21851,2018-05-25,US (Gulf),Wheat,0.25
21852,2018-05-23,US (Gulf),Wheat,
21853,2018-05-18,US (Gulf),Wheat,0.24
21854,2018-05-16,US (Gulf),Wheat,
21855,2018-05-11,US (Gulf),Wheat,0.25
21856,2018-05-09,US (Gulf),Wheat,
21857,2018-05-04,US (Gulf),Wheat,0.25
21858,2018-05-02,US (Gulf),Wheat,
21859,2018-04-27,US (Gulf),Wheat,0.24
21860,2018-04-25,US (Gulf),Wheat,
21861,2018-04-20,US (Gulf),Wheat,0.24
21862,2018-04-18,US (Gulf),Wheat,
21863,2018-04-13,US (Gulf),Wheat,0.25
21864,2018-04-11,US (Gulf),Wheat,
21865,2018-04-06,US (Gulf),Wheat,0.24
21866,2018-04-04,US (Gulf),Wheat,
21867,2018-03-30,US (Gulf),Wheat,0.23
21868,2018-03-28,US (Gulf),Wheat,
21869,2018-03-23,US (Gulf),Wheat,0.24
21870,2018-03-21,US (Gulf),Wheat,
21871,2018-03-16,US (Gulf),Wheat,0.25
21872,2018-03-14,US (Gulf),Wheat,
21873,2018-03-09,US (Gulf),Wheat,0.26
21874,2018-03-07,US (Gulf),Wheat,
21875,2018-03-02,US (Gulf),Wheat,0.25
21876,2018-02-28,US (Gulf),Wheat,
21877,2018-02-23,US (Gulf),Wheat,0.24
21878,2018-02-21,US (Gulf),Wheat,
21879,2018-02-16,US (Gulf),Wheat,0.24
21880,2018-02-14,US (Gulf),Wheat,
21881,2018-02-09,US (Gulf),Wheat,0.24
21882,2018-02-07,US (Gulf),Wheat,
21883,2018-02-02,US (Gulf),Wheat,0.24
21884,2018-01-31,US (Gulf),Wheat,
21885,2018-01-26,US (Gulf),Wheat,0.22
21886,2018-01-24,US (Gulf),Wheat,
21887,2018-01-19,US (Gulf),Wheat,0.22
21888,2018-01-17,US (Gulf),Wheat,
21889,2018-01-12,US (Gulf),Wheat,0.23
21890,2018-01-10,US (Gulf),Wheat,
21891,2018-01-05,US (Gulf),Wheat,0.23
21892,2018-01-03,US (Gulf),Wheat,
21893,2017-12-29,US (Gulf),Wheat,0.22
21894,2017-12-27,US (Gulf),Wheat,
21895,2017-12-22,US (Gulf),Wheat,0.22
21896,2017-12-20,US (Gulf),Wheat,
21897,2017-12-15,US (Gulf),Wheat,0.22
21898,2017-12-13,US (Gulf),Wheat,
21899,2017-12-08,US (Gulf),Wheat,0.22
21900,2017-12-06,US (Gulf),Wheat,
21901,2017-12-01,US (Gulf),Wheat,0.22
21902,2017-11-29,US (Gulf),Wheat,
21903,2017-11-24,US (Gulf),Wheat,0.22
21904,2017-11-22,US (Gulf),Wheat,
21905,2017-11-17,US (Gulf),Wheat,0.22
21906,2017-11-15,US (Gulf),Wheat,
21907,2017-11-10,US (Gulf),Wheat,0.22
21908,2017-11-08,US (Gulf),Wheat,
21909,2017-11-03,US (Gulf),Wheat,0.21
21910,2017-11-01,US (Gulf),Wheat,
21911,2017-10-27,US (Gulf),Wheat,0.22
21912,2017-10-25,US (Gulf),Wheat,
21913,2017-10-20,US (Gulf),Wheat,0.21
21914,2017-10-18,US (Gulf),Wheat,
21915,2017-10-13,US (Gulf),Wheat,0.21
21916,2017-10-11,US (Gulf),Wheat,
21917,2017-10-06,US (Gulf),Wheat,0.22
21918,2017-10-04,US (Gulf),Wheat,
21919,2017-09-29,US (Gulf),Wheat,0.22
21920,2017-09-27,US (Gulf),Wheat,
21921,2017-09-22,US (Gulf),Wheat,0.22
21922,2017-09-20,US (Gulf),Wheat,
21923,2017-09-15,US (Gulf),Wheat,0.22
21924,2017-09-13,US (Gulf),Wheat,
21925,2017-09-08,US (Gulf),Wheat,0.21
21926,2017-09-06,US (Gulf),Wheat,
21927,2017-09-01,US (Gulf),Wheat,0.19
21928,2017-08-30,US (Gulf),Wheat,
21929,2017-08-25,US (Gulf),Wheat,0.19
21930,2017-08-23,US (Gulf),Wheat,
21931,2017-08-18,US (Gulf),Wheat,0.2
21932,2017-08-16,US (Gulf),Wheat,
21933,2017-08-11,US (Gulf),Wheat,0.21
21934,2017-08-09,US (Gulf),Wheat,
21935,2017-08-04,US (Gulf),Wheat,0.21
21936,2017-08-02,US (Gulf),Wheat,
21937,2017-07-28,US (Gulf),Wheat,0.22
21938,2017-07-26,US (Gulf),Wheat,
21939,2017-07-21,US (Gulf),Wheat,0.23
21940,2017-07-19,US (Gulf),Wheat,
21941,2017-07-14,US (Gulf),Wheat,0.25
21942,2017-07-12,US (Gulf),Wheat,
21943,2017-07-07,US (Gulf),Wheat,0.26
21944,2017-07-05,US (Gulf),Wheat,
21945,2017-06-30,US (Gulf),Wheat,0.23
21946,2017-06-28,US (Gulf),Wheat,
21947,2017-06-23,US (Gulf),Wheat,0.24
21948,2017-06-21,US (Gulf),Wheat,
21949,2017-06-16,US (Gulf),Wheat,0.22
21950,2017-06-14,US (Gulf),Wheat,
21951,2017-06-09,US (Gulf),Wheat,0.21
21952,2017-06-07,US (Gulf),Wheat,
21953,2017-06-02,US (Gulf),Wheat,0.2
21954,2017-05-31,US (Gulf),Wheat,
21955,2017-05-26,US (Gulf),Wheat,0.2
21956,2017-05-24,US (Gulf),Wheat,
21957,2017-05-19,US (Gulf),Wheat,0.2
21958,2017-05-17,US (Gulf),Wheat,
21959,2017-05-12,US (Gulf),Wheat,0.2
21960,2017-05-10,US (Gulf),Wheat,
21961,2017-05-05,US (Gulf),Wheat,0.21
21962,2017-05-03,US (Gulf),Wheat,
21963,2017-04-28,US (Gulf),Wheat,0.19
21964,2017-04-26,US (Gulf),Wheat,
21965,2017-04-21,US (Gulf),Wheat,0.19
21966,2017-04-19,US (Gulf),Wheat,
21967,2017-04-14,US (Gulf),Wheat,0.19
21968,2017-04-12,US (Gulf),Wheat,
21969,2017-04-07,US (Gulf),Wheat,0.19
21970,2017-04-05,US (Gulf),Wheat,
21971,2017-03-31,US (Gulf),Wheat,0.19
21972,2017-03-29,US (Gulf),Wheat,
21973,2017-03-24,US (Gulf),Wheat,0.19
21974,2017-03-22,US (Gulf),Wheat,
21975,2017-03-17,US (Gulf),Wheat,0.2
21976,2017-03-15,US (Gulf),Wheat,
21977,2017-03-10,US (Gulf),Wheat,0.21
21978,2017-03-08,US (Gulf),Wheat,
21979,2017-03-03,US (Gulf),Wheat,0.21
21980,2017-03-01,US (Gulf),Wheat,
21981,2017-02-24,US (Gulf),Wheat,0.21
21982,2017-02-22,US (Gulf),Wheat,
21983,2017-02-17,US (Gulf),Wheat,0.22
21984,2017-02-15,US (Gulf),Wheat,
21985,2017-02-10,US (Gulf),Wheat,0.21
21986,2017-02-08,US (Gulf),Wheat,
21987,2017-02-03,US (Gulf),Wheat,0.2
21988,2017-02-01,US (Gulf),Wheat,
21989,2017-01-27,US (Gulf),Wheat,0.21
21990,2017-01-25,US (Gulf),Wheat,
21991,2017-01-20,US (Gulf),Wheat,0.21
21992,2017-01-18,US (Gulf),Wheat,
21993,2017-01-13,US (Gulf),Wheat,0.2
21994,2017-01-11,US (Gulf),Wheat,
21995,2017-01-06,US (Gulf),Wheat,0.19
21996,2017-01-04,US (Gulf),Wheat,
21997,2016-12-30,US (Gulf),Wheat,0.19
21998,2016-12-28,US (Gulf),Wheat,
21999,2016-12-23,US (Gulf),Wheat,0.19
22000,2016-12-21,US (Gulf),Wheat,
22001,2016-12-16,US (Gulf),Wheat,0.19
22002,2016-12-14,US (Gulf),Wheat,
22003,2016-12-09,US (Gulf),Wheat,0.18
22004,2016-12-07,US (Gulf),Wheat,
22005,2016-12-02,US (Gulf),Wheat,0.19
22006,2016-11-30,US (Gulf),Wheat,
22007,2016-11-25,US (Gulf),Wheat,0.19
22008,2016-11-23,US (Gulf),Wheat,
22009,2016-11-18,US (Gulf),Wheat,0.19
22010,2016-11-16,US (Gulf),Wheat,
22011,2016-11-11,US (Gulf),Wheat,0.19
22012,2016-11-09,US (Gulf),Wheat,
22013,2016-11-04,US (Gulf),Wheat,0.19
22014,2016-11-02,US (Gulf),Wheat,
22015,2016-10-28,US (Gulf),Wheat,0.19
22016,2016-10-26,US (Gulf),Wheat,
22017,2016-10-21,US (Gulf),Wheat,0.2
22018,2016-10-19,US (Gulf),Wheat,
22019,2016-10-14,US (Gulf),Wheat,0.19
22020,2016-10-12,US (Gulf),Wheat,
22021,2016-10-07,US (Gulf),Wheat,0.19
22022,2016-10-05,US (Gulf),Wheat,
22023,2016-09-30,US (Gulf),Wheat,0.19
22024,2016-09-28,US (Gulf),Wheat,
22025,2016-09-23,US (Gulf),Wheat,0.2
22026,2016-09-21,US (Gulf),Wheat,
22027,2016-09-16,US (Gulf),Wheat,0.18
22028,2016-09-14,US (Gulf),Wheat,
22029,2016-09-09,US (Gulf),Wheat,0.18
22030,2016-09-07,US (Gulf),Wheat,
22031,2016-09-02,US (Gulf),Wheat,0.18
22032,2016-08-31,US (Gulf),Wheat,
22033,2016-08-26,US (Gulf),Wheat,0.19
22034,2016-08-24,US (Gulf),Wheat,
22035,2016-08-19,US (Gulf),Wheat,0.19
22036,2016-08-17,US (Gulf),Wheat,
22037,2016-08-12,US (Gulf),Wheat,0.19
22038,2016-08-10,US (Gulf),Wheat,
22039,2016-08-05,US (Gulf),Wheat,0.19
22040,2016-08-03,US (Gulf),Wheat,
22041,2016-07-29,US (Gulf),Wheat,0.19
22042,2016-07-27,US (Gulf),Wheat,
22043,2016-07-22,US (Gulf),Wheat,0.19
22044,2016-07-20,US (Gulf),Wheat,
22045,2016-07-15,US (Gulf),Wheat,0.19
22046,2016-07-13,US (Gulf),Wheat,
22047,2016-07-08,US (Gulf),Wheat,0.18
22048,2016-07-06,US (Gulf),Wheat,
22049,2016-07-01,US (Gulf),Wheat,0.19
22050,2016-06-29,US (Gulf),Wheat,
22051,2016-06-24,US (Gulf),Wheat,0.19
22052,2016-06-22,US (Gulf),Wheat,
22053,2016-06-17,US (Gulf),Wheat,0.2
22054,2016-06-15,US (Gulf),Wheat,
22055,2016-06-10,US (Gulf),Wheat,0.21
22056,2016-06-08,US (Gulf),Wheat,
22057,2016-06-03,US (Gulf),Wheat,0.19
22058,2016-06-01,US (Gulf),Wheat,
22059,2016-05-27,US (Gulf),Wheat,0.19
22060,2016-05-25,US (Gulf),Wheat,
22061,2016-05-20,US (Gulf),Wheat,0.2
22062,2016-05-18,US (Gulf),Wheat,
22063,2016-05-13,US (Gulf),Wheat,0.19
22064,2016-05-11,US (Gulf),Wheat,
22065,2016-05-06,US (Gulf),Wheat,0.19
22066,2016-05-04,US (Gulf),Wheat,
22067,2016-04-29,US (Gulf),Wheat,0.2
22068,2016-04-27,US (Gulf),Wheat,
22069,2016-04-22,US (Gulf),Wheat,0.21
22070,2016-04-20,US (Gulf),Wheat,
22071,2016-04-15,US (Gulf),Wheat,0.19
22072,2016-04-13,US (Gulf),Wheat,
22073,2016-04-08,US (Gulf),Wheat,0.2
22074,2016-04-06,US (Gulf),Wheat,
22075,2016-04-01,US (Gulf),Wheat,0.21
22076,2016-03-30,US (Gulf),Wheat,
22077,2016-03-25,US (Gulf),Wheat,0.21
22078,2016-03-18,US (Gulf),Wheat,0.22
22079,2016-03-16,US (Gulf),Wheat,
22080,2016-03-11,US (Gulf),Wheat,0.21
22081,2016-03-09,US (Gulf),Wheat,
22082,2016-03-04,US (Gulf),Wheat,0.2
22083,2016-03-02,US (Gulf),Wheat,
22084,2016-02-26,US (Gulf),Wheat,0.2
22085,2016-02-24,US (Gulf),Wheat,
22086,2016-02-19,US (Gulf),Wheat,0.21
22087,2016-02-17,US (Gulf),Wheat,
